countrycode,country,year,pop,avh,hc,rgdpna,labsh,irr,delta,xr,csh_c,csh_i,csh_g,csh_x,csh_m,csh_r,rgdpna_per_cap,emp_percent,co2_emission,employment_agro,employment_industry,employment_services,inflation,population_15_64,population_above_65,population_under_14,unemployment,urban_population,hdi,immigration
EST,Estonia,1995,1.4330239999999999,1983.2291416997448,3.0315706729888916,16766.56640625,0.6460445523262024,0.009999999776482582,0.03272551670670509,0.6393574102263402,0.48798099160194397,0.14309072494506836,0.4441777765750885,0.419127494096756,-0.4982932209968567,0.003916222136467695,11700.12952068493,44.098945381887255,11.297240633313699,10.1800003051758,34.2299995422363,55.5900001525879,,65.78235954178021,13.6011678799518,20.6164725782681,9.66,70.3,0.729,
EST,Estonia,1996,1.4177359999999999,1982.2822596246945,3.083890438079834,17594.162109375,0.651069164276123,0.014832187443971634,0.03240010887384415,0.7693684250891568,0.5100977420806885,0.15956921875476837,0.3954561650753021,0.3995607793331146,-0.48849475383758545,0.02381081134080887,12410.041156728052,43.701913858770794,12.157440622099301,9.72000026702881,33.6500015258789,56.630001068115206,22.5394895430512,66.13650214144239,13.9637421917762,19.8997556667814,9.92,70.111,0.74,
EST,Estonia,1997,1.409673,1980.5513646261002,3.137112855911255,19889.58984375,0.6299694180488586,0.02485046721994877,0.03237864375114441,0.8872055270793655,0.5507202744483948,0.1989389806985855,0.3550761640071869,0.4868014454841614,-0.6033048033714294,0.011767992749810219,14109.364259477199,44.22480433942798,12.0254227296924,9.6899995803833,33.439998626709,56.869998931884794,9.922475129032359,66.4644211813662,14.2538730613412,19.281705757292602,10.37,69.923,0.754,
EST,Estonia,1998,1.4063489999999998,1980.1614480227793,3.191254138946533,20750.8671875,0.6144376397132874,0.03165707737207413,0.03290032595396042,0.8995351492763072,0.5503222346305847,0.22033630311489105,0.33641937375068665,0.5732916593551636,-0.6790235042572021,-0.001346136792562902,14755.133460826582,43.814906051544966,11.7302814401842,9.30000019073486,32.9500007629395,57.75,6.8944927599218895,66.76920167042461,14.498321540385803,18.7324767891896,9.51,69.733,0.766,
EST,Estonia,1999,1.403789,1977.344912501444,3.2463295459747314,20667.15234375,0.5904892683029175,0.036489810794591904,0.03345746546983719,0.9380685473734443,0.550624668598175,0.18480220437049866,0.3186764419078827,0.570021390914917,-0.6278562545776367,0.003731533419340849,14722.406532427594,42.19787158824038,10.933332566081901,8.57999992370605,31.6399993896484,59.790000915527294,6.4610185069867,67.0780295329284,14.744096156901099,18.177874310170502,11.57,69.543,0.773,
EST,Estonia,2000,1.399112,1977.8728856996413,3.3023555278778076,22755.880859375,0.5861191749572754,0.043817657977342606,0.033902909606695175,1.0844935427931095,0.5385898947715759,0.20259499549865723,0.2909287214279175,0.4566563069820404,-0.4967903196811676,0.00802035816013813,16264.51696459969,42.87257461935453,10.608560578674801,6.360000133514401,34.990001678466804,58.6500015258789,3.68470797003246,67.399321855577,15.017739823545199,17.5829383208778,13.36,69.368,0.787,35.0
EST,Estonia,2001,1.39173,1970.4960924226978,3.31723690032959,24116.58984375,0.5699298977851868,0.051419612020254135,0.03467244282364845,1.117052364944035,0.5431716442108154,0.2168334573507309,0.28500640392303467,0.485128253698349,-0.539725661277771,0.009585944004356861,17328.497512987433,43.389789895716085,11.0149375231879,6.34000015258789,33.75,59.9000015258789,6.80047198020108,67.54722539573049,15.4143404252262,17.0384341790434,13.13,69.242,0.797,241.0
EST,Estonia,2002,1.3827319999999999,1972.6898895497027,3.3321855068206787,25757.099609375,0.5598159432411194,0.058669693768024445,0.03581630438566208,1.0616869905709014,0.5650038719177246,0.23988625407218933,0.27618473768234253,0.4861941933631897,-0.5758593082427979,0.008590277284383774,18627.687512384902,43.65808791356799,10.7731902707797,6.599999904632571,29.7999992370605,63.5999984741211,4.85766738976261,67.68600133648461,15.820346965283198,16.4936516982322,10.03,69.116,0.805,575.0
EST,Estonia,2003,1.372909,1978.3347196805855,3.347201347351074,27706.056640625,0.5542210340499878,0.06279384344816208,0.03752953186631203,0.8855860956700204,0.5764796733856201,0.2849663197994232,0.25628453493118286,0.5459108352661133,-0.6650136709213257,0.001372256432659924,20180.548485460436,44.873580811583516,12.2782187463523,6.2399997711181605,30.7000007629395,63.0699996948242,3.8886127995492594,67.8293317328388,16.207920554093498,15.9627477130677,11.29,68.98899999999999,0.813,967.0
EST,Estonia,2004,1.363565,1986.4606647736762,3.3622848987579346,29581.05078125,0.5528367161750793,0.06613364070653915,0.03912859410047531,0.8050032331614727,0.5907716155052185,0.3058132529258728,0.24469411373138428,0.6284376382827759,-0.7733684778213501,0.0036518124397844076,21693.90588732477,44.96241156304352,12.4178929213607,5.05999994277954,33.9500007629395,60.9799995422363,4.69047013471562,67.9688903719295,16.5285849959481,15.5025246321224,10.25,68.862,0.821,1097.0
EST,Estonia,2005,1.355648,2008.3733463988242,3.377436399459839,32388.3828125,0.5456136465072632,0.07351844012737274,0.03999396413564682,0.8042505455459642,0.5632365942001343,0.30831360816955566,0.2272229790687561,0.6665070056915283,-0.7702353000640869,0.00495507288724184,23891.43997003647,46.247666709236896,12.6367847059475,5.19000005722046,34.0699996948242,60.7299995422363,5.92569770339244,68.0881762817486,16.7550868662072,15.1567368520442,8.03,68.735,0.832,1436.0
EST,Estonia,2006,1.3493629999999999,2000.9903456867019,3.396261215209961,35536.1328125,0.5473480820655823,0.07372989505529404,0.04106200113892555,0.7966896167711979,0.5559600591659546,0.38273152709007263,0.21503835916519165,0.6692419052124023,-0.8260239362716675,0.003052094951272011,26335.48779127633,48.79291208039739,11.7982491962489,5.05999994277954,33.5400009155273,61.4000015258789,8.9785794608664,67.9983814585104,16.9948338586429,15.006784682846698,5.92,68.607,0.839,2234.0
EST,Estonia,2007,1.344296,1998.4846129934722,3.415191173553467,38227.4921875,0.5626782178878784,0.07259898632764816,0.042636312544345856,0.7307563941151715,0.5425705313682556,0.3916398286819458,0.21554751694202423,0.7120579481124878,-0.8665898442268372,0.004774024710059166,28436.81167503288,49.10759401380152,14.805919384193098,4.78000020980835,35.1300010681152,60.0999984741211,12.358388184085698,67.91792878949279,17.157977112183598,14.9240940983236,4.59,68.479,0.846,3741.0
EST,Estonia,2008,1.3400729999999998,1967.7698177853915,3.4342265129089355,36282.11328125,0.606481671333313,0.0578218474984169,0.043561238795518875,0.6834994883132007,0.5494314432144165,0.337243914604187,0.24961332976818085,0.7537425756454468,-0.8952387571334839,0.0052075074054300785,27074.728974652877,49.13996033187249,13.678959531519899,3.9000000953674303,35.27000045776371,60.83000183105471,6.80252342949265,67.80115710114299,17.2712979069051,14.9275449919519,5.46,68.351,0.848,3671.0
EST,Estonia,2009,1.3361349999999999,1832.1401318071453,3.4533679485321045,31045.203125,0.6367396116256714,0.037354182451963425,0.043166384100914,0.719480966157293,0.5233898162841797,0.22728373110294342,0.269636869430542,0.6455678343772888,-0.6674955487251282,0.001617316622287035,23235.079632671852,44.21238156442976,11.210065079823,4.05000019073486,31.440000534057603,64.5,-0.38868174267155103,67.6122547497072,17.3820010702511,15.005744180041699,13.55,68.223,0.846,3884.0
EST,Estonia,2010,1.332101,1874.7016967706622,3.472615957260132,31880.421875,0.5859603881835938,0.05302854999899864,0.04233961179852486,0.7545951347190253,0.5233930945396423,0.23486462235450745,0.2607683539390564,0.752468466758728,-0.7713338732719421,-0.00016062498616520315,23932.4359601862,42.12301963232599,14.1797630447436,4.2199997901916495,30.3199996948242,65.47000122070311,1.82235230425346,67.3427915751133,17.5240466000701,15.133161824816598,16.71,68.094,0.852,2810.0
EST,Estonia,2011,1.327709,1918.86301369863,3.4923617839813232,34253.578125,0.556496798992157,0.065693199634552,0.04224373400211334,0.719355253609154,0.508110761642456,0.2822009027004242,0.25730955600738525,0.8761247992515564,-0.9236043691635132,-0.00014167856716085225,25799.010268816433,45.018521421117406,13.597611641664901,4.40999984741211,32.4300003051758,63.1500015258789,5.47373678522737,66.9220439117307,17.7361153686538,15.341840719615499,12.33,67.965,0.86,3709.0
EST,Estonia,2012,1.323159,1885.686604886268,3.5123534202575684,35323.94921875,0.5566624999046326,0.06453647464513779,0.042870111763477325,0.778293601412852,0.5142038464546204,0.3236958980560303,0.24955794215202332,0.8435551524162292,-0.9310129880905151,5.539940062249116e-08,26696.677586556114,45.91489588160067,12.6862105880716,4.48999977111816,31.100000381469698,64.40000152587889,4.07217562273709,66.4865673739891,17.9847622243434,15.5286704016675,10.02,67.97399999999999,0.865,2639.0
EST,Estonia,2013,1.319062,1865.8429023131969,3.5325937271118164,35799.4765625,0.5599730610847473,0.06413615494966507,0.04354473948478699,0.75315918184727,0.5169484615325928,0.29499873518943787,0.2520450949668884,0.8642504215240479,-0.9282426834106445,-5.253924584280867e-08,27140.101498261643,46.65312358558715,14.559972443032901,4.26000022888184,30.2700004577637,65.47000122070311,4.03124999019823,66.03063388983989,18.2605518163665,15.7088142937936,8.63,68.122,0.869,4109.0
EST,Estonia,2014,1.316277,1859.4318744838977,3.5530872344970703,36868.921875,0.5669429302215576,0.06514409184455872,0.04390670359134674,0.753730736717402,0.5159791111946106,0.29744529724121094,0.25235363841056824,0.8539969325065613,-0.9197750091552734,-1.358799666073508e-16,28010.002358925973,47.1050384776911,13.5560212849313,3.85999989509583,30.149999618530302,65.9899978637695,2.91561332318757,65.550412261249,18.544348947827803,15.9052387909232,7.35,68.26899999999999,0.871,3904.0
EST,Estonia,2015,1.3153249999999999,1851.6166318831274,3.5738375186920166,37549.11328125,0.5872491598129272,0.05970187485218048,0.0439763143658638,0.901658961641278,0.5243632197380066,0.2634473145008087,0.2631867825984955,0.7436414957046509,-0.7946388125419617,0.0,28547.403327124477,48.45637273492089,11.6845964785044,3.9000000953674303,30.6599998474121,65.44000244140629,1.03644083022607,65.0474977667117,18.822040180183603,16.1304620531048,6.19,68.416,0.877,15413.0
EST,Estonia,2016,1.3165099999999998,1855.1992956619176,3.594849109649658,38746.109375,0.572147011756897,0.0674780085682869,0.04392150789499283,0.904035127950359,0.5221754312515259,0.26428452134132385,0.2647475302219391,0.7492609620094299,-0.8004683256149292,-4.5596543429837766e-08,29430.92674951197,48.58227448217472,11.8939952424019,3.89000010490417,29.719999313354503,66.379997253418,2.18730990746438,64.81120538393179,19.0581157758012,16.1306788402671,6.76,68.563,0.881,14822.0
EST,Estonia,2017,1.3193899999999998,1856.6827747466875,3.6161255836486816,40876.81640625,0.5851430892944336,0.06568560749292374,0.044037144631147385,0.88520550826938,0.5098875761032104,0.30064284801483154,0.2594643831253052,0.7642174959182739,-0.826134443283081,-0.008077920414507389,30981.602411910055,49.82841055610733,12.357824294207301,3.52999997138977,29.9599990844727,66.5100021362305,3.5903650147909802,64.46494213234901,19.3131674485937,16.2218904190573,5.76,68.717,0.885,17616.0
EST,Estonia,2018,1.3229199999999999,1810.378752886836,3.63767147064209,42657.1953125,0.5883529782295227,0.06637118756771088,0.04439597204327583,0.846772667108096,0.5092971324920654,0.3006109893321991,0.25140929222106934,0.7769472002983093,-0.8463909029960632,0.008126229047775269,32244.727808559855,50.274543541904315,12.103085000722402,3.2899999618530296,29.649999618530302,67.05999755859379,4.02445415076322,64.01656940706921,19.626356846974897,16.3570737459559,5.37,68.88,0.889,17547.0
EST,Estonia,2019,1.325648,1797.2145355025086,3.6594910621643066,44788.5390625,0.5883529782295227,0.06646005809307098,0.044980231672525406,0.893276257067393,0.49872174859046936,0.3056176006793976,0.2468680739402771,0.7695791721343994,-0.8150931596755981,-0.005693469196557999,33786.14765194079,50.76577946492077,,3.17000007629395,28.7000007629395,68.129997253418,3.18893153347703,63.544922935802,19.991807780044198,16.4632692841539,4.45,69.051,0.892,18259.0
FIN,Finland,1990,4.9962219999999995,1726.421973748177,2.9600329399108887,151298.9375,0.6793400645256042,0.04094415903091431,0.03940275311470032,0.6430673777652198,0.4944038391113281,0.3709408938884735,0.1765352338552475,0.3675585687160492,-0.40128904581069946,-0.008149534463882446,30282.669084760448,49.50234022468247,10.9416935680049,,,,5.195402427019769,67.2579801297861,13.4354117971539,19.30660807306,,79.367,0.79,13558.0
FIN,Finland,1991,5.019125,1707.337993738474,2.97676420211792,142392.984375,0.7081111669540405,0.028943810611963272,0.039416003972291946,0.680148470695216,0.5250645875930786,0.31918296217918396,0.19343723356723785,0.32075440883636475,-0.3369922637939453,-0.021446939557790756,28370.08131397405,46.50619298207063,10.995783586703698,8.43000030517578,28.780000686645497,62.790000915527294,1.5117660685452399,67.1084302542774,13.641242248399902,19.2503274973227,6.5,79.843,0.793,19001.0
