countrycode,country,year,pop,rgdpna,delta,xr,csh_c,csh_i,csh_g,csh_x,csh_m,csh_r,rgdpna_per_cap,emp_percent,co2_emission,employment_agro,employment_industry,employment_services,export,import,inflation,net_migration,population_15_64,population_above_65,population_under_14,unemployment,urban_population,hdi
ROU,Romania,2009,20.637991,400086.34375,0.06781113147735596,3.049325,0.5867317914962769,0.2580600678920746,0.23467954993247986,0.16843533515930176,-0.2619688808917999,0.0140621243044734,19385.915215778514,44.78875756782419,3.95335958726769,29.0900001525879,30.0200004577637,40.8899993896484,26.0236122287219,32.4492215401029,4.08677823184487,,68.7304641231794,15.5642862718566,15.705249604964,6.86,53.698,0.806
ROU,Romania,2010,20.471864,384478.0625,0.06699257344007492,3.1779,0.5884990096092224,0.24416765570640564,0.24946466088294983,0.19961705803871155,-0.29312634468078613,0.011377939023077488,18780.803863292567,42.55987645257873,3.8277519523881,31.0100002288818,28.3199996948242,40.6699981689453,32.3822714419377,39.0129882907659,3.5931315933914,,68.55727939576,15.6672201417516,15.7755004624884,6.96,53.829,0.805
ROU,Romania,2011,20.336717999999998,392195.21875,0.06627847999334335,3.04860833333333,0.5888321995735168,0.2689049541950226,0.230205699801445,0.2391357123851776,-0.34353283047676086,0.01645427756011486,19285.079271394727,41.93498749176801,4.16676427996526,29.2600002288818,28.5599994659424,42.1800003051758,37.0550979718903,42.9448984495873,3.76940125129099,,68.3499766284806,15.8245199643325,15.8255034071869,7.18,53.96,0.806
ROU,Romania,2012,20.227469,400341.71875,0.06559411436319351,3.4682,0.5898557901382446,0.2596786320209503,0.22424858808517456,0.21724456548690796,-0.31195318698883057,0.020925644785165787,19791.982810602753,42.54165302658257,4.07467630802319,29.7099990844727,28.2099990844727,42.0800018310547,37.5318245668167,42.8188045571546,3.77070284203964,-300001.0,68.1919621283315,16.0438362308206,15.7642016408479,6.79,53.974,0.803
ROU,Romania,2013,20.132776,414411.875,0.06472305953502655,3.32791666666667,0.5753945112228394,0.2590423822402954,0.21163758635520935,0.23926043510437012,-0.31720149517059326,0.03186659514904022,20583.941081945184,42.46359231424507,3.60343806322485,29.25,28.2900009155273,42.4599990844727,40.0340615697363,40.9361860554189,3.39548096629632,,68.0417842030329,16.3187927983702,15.6394229985969,7.1,53.937,0.808
ROU,Romania,2014,20.03593,428546.65625,0.06456214934587479,3.349175,0.5806906223297119,0.24648715555667877,0.21319684386253357,0.2422625571489334,-0.31836962699890137,0.035732418298721313,21388.907639924873,42.991265756193506,3.58682381452108,28.3500003814697,28.9300003051758,42.7200012207031,41.4272337371785,41.8484497402509,1.796958453768,,67.8247129032693,16.6299592781568,15.5453278185739,6.8,53.9,0.811
ROU,Romania,2015,19.925175,445137.90625,0.06404642015695572,4.00566666666667,0.5801125168800354,0.24527223408222198,0.2055038958787918,0.21569447219371796,-0.29238030314445496,0.045797139406204224,22340.476620657035,42.83726687783169,3.6789166685507,25.5900001525879,28.4599990844727,45.9599990844727,41.3851279458834,42.208031998656,3.25534815965634,,67.5084309171689,16.9654269034024,15.5261421794288,6.81,53.887,0.815
ROU,Romania,2016,19.796284999999997,466508.125,0.06282412260770798,4.05918333333333,0.5993616580963135,0.2223195880651474,0.20999976992607117,0.2142994999885559,-0.2951950430870056,0.04921450838446617,23565.437909183467,42.678715157793995,3.61075200127985,23.1000003814697,29.8799991607666,47.0200004577637,41.7762791321969,42.8201439791004,2.44704326362606,,67.1542968794398,17.4217132153836,15.4239899051767,5.9,53.9,0.82
ROU,Romania,2017,19.653969,499683.6875,0.061479195952415466,4.05249166666667,0.5977607369422913,0.23531180620193481,0.20860649645328522,0.20987804234027863,-0.29971542954444885,0.048158351331949234,25424.060020650282,44.116279706348195,3.78279024428095,22.7800006866455,30.1200008392334,47.0999984741211,42.0246190766547,44.4939402307297,4.6791724973564,-369997.0,66.6687883755184,17.8817265866248,15.4494850378567,4.93,53.936,0.821
ROU,Romania,2018,19.506114,521853.875,0.06025019288063049,3.94161666666667,0.6194628477096558,0.23389948904514313,0.20721061527729034,0.21835237741470337,-0.322589248418808,0.04366388916969299,26753.348975608365,44.54244655987302,3.84513275926788,22.3099994659424,30.0300006866455,47.6599998474121,41.8616969020051,45.2749602433887,6.18622546060563,,66.1267436456077,18.3387013938296,15.5345549605626,4.19,53.998,0.823
ROU,Romania,2019,19.364556999999998,543143.125,0.05936400964856148,4.237925,0.6263034343719482,0.23024925589561462,0.2114594280719757,0.206364706158638,-0.31316226720809937,0.03878537192940712,28048.311407278776,44.82570791013259,,21.2399997711182,30.0699996948242,48.689998626709,40.4217842480696,44.5570328890749,6.77890535846149,,65.6359760773252,18.79006578875,15.5739581339248,3.91,54.084,0.828
RUS,Russian Federation,1990,147.53156099999998,3265563.25,0.03553202375769615,0.0010480117069529165,0.33551642298698425,0.4173046946525574,0.24823570251464844,0.1263565868139267,-0.09239349514245987,-0.03501994162797928,22134.67564408134,51.02584674098936,14.630524267763,,,,18.1620614715927,17.9447376591121,15.9029112572744,,66.7953259167372,10.3071721717904,22.8975019114724,,73.394,0.735
