countrycode,country,year,pop,rgdpna,delta,xr,csh_c,csh_i,csh_g,csh_x,csh_m,csh_r,rgdpna_per_cap,emp_percent,co2_emission,employment_agro,employment_industry,employment_services,export,import,inflation,net_migration,population_15_64,population_above_65,population_under_14,unemployment,urban_population,hdi
ALB,Albania,1990,0.018614664565650318,0.0024760134867922983,0.1388782228308078,0.020228366191774216,0.2530390961553488,0.1820491740945294,0.15891488239762108,0.01650378040646619,15.793100098005374,0.11269092171625908,0.02893774399533716,0.6720715923838558,0.054719822019550175,0.20379428481594497,0.023371268599320198,0.04077221917473345,0.0432548052804458,0.09186328547947052,0.003768185279460418,0.06929941069633744,0.0667053731262365,0.0,0.3113184761728993,0.19690900281561707,0.0,0.10697623861630647
ALB,Albania,1991,0.01858301541818243,0.0015116055497188783,0.131760826144121,0.024652146764286526,0.24704944634569012,0.03596999452272287,0.30372638883794684,0.020768224528302428,14.38741513221737,0.145368538036269,0.01631186615646646,0.6689987871495106,0.038570910549472356,0.20379428481594497,0.023371268599320198,0.04077221917473345,0.01283000274304451,0.1055196354524945,0.00721991243559347,0.06929941069633744,0.046751999518697504,0.008798364156581294,0.3117823733813043,0.19690900281561707,0.00441407484159234,0.04775460024790709
ALB,Albania,1992,0.018390420062608267,0.0013324861787318977,0.12021710346959658,0.04485323682708489,0.3068627446403401,0.026857781159964393,0.30498118339766994,0.02417338469000561,11.37799878123209,0.0,0.014242396635898491,0.4968059305088627,0.021810996631350308,0.20386072771392283,0.019670108926465594,0.03955355283541658,0.032833293818686084,0.20938830930022367,0.0086497499720944,0.06929941069633744,0.030241129693133573,0.019070459010952886,0.3119585686542303,0.19746700621947463,0.013319861275517075,0.0
ALB,Albania,1993,0.018106778803170243,0.001553564873316775,0.11147199354440594,0.050795196302370296,0.28081758683104074,0.08978851905279005,0.23209639168712395,0.01201709861585369,12.773469785603139,0.11666156604022301,0.01777178215230918,0.4675077899649019,0.02033303729399187,0.20369675736637116,0.02479439342866374,0.04496402513308388,0.045220109725244706,0.1769603011152623,0.008582011300896756,0.07731688202311048,0.018316238955671475,0.030533095655062015,0.31181527473752135,0.19841789032760812,0.02223720646760361,0.008806113105812221
ALB,Albania,1994,0.017833518915689614,0.0017635395806533814,0.10759868591574749,0.05131386021583895,0.25352353791623417,0.13026114637634847,0.24850987672797395,0.007157611433006592,14.098802828224821,0.14230492094530897,0.021206251936700143,0.5299264173145071,0.021120167614729683,0.2035113412601033,0.029346874527419266,0.05164386364627841,0.030897431541974156,0.13669663009214708,0.007235780086676547,0.08470977530947886,0.009071161831250875,0.04242259496238483,0.3115046165997935,0.1986654332715533,0.03123093114016158,0.026623240770126847
ALB,Albania,1995,0.017644517633644486,0.0021275009253588248,0.10527747009264672,0.051291675919937926,0.24852362854878615,0.1291959699203759,0.24714733762890195,0.01144898869388766,13.594922983652223,0.15996621243416723,0.02664067925712135,0.5043709939168343,0.019423338523805476,0.20325615712761558,0.03617133981217113,0.06015676046789712,0.03335865788404934,0.12246351022392425,0.005232255787997085,0.09153382715061982,0.0,0.054213338432344056,0.31119156612690785,0.1986654332715533,0.040252375362035936,0.06616207369946979
ALB,Albania,1996,0.01756427884165436,0.0024084787577961153,0.10475118499301465,0.05139815758140458,0.25388541052611396,0.15423563206952112,0.25973585755725775,0.008814371690715738,13.305629230160916,0.14730821602817518,0.030693192626562442,0.4812229501004946,0.019733900027697055,0.2031029561013102,0.027639947392433417,0.07326465278315172,0.02951828022787852,0.11819572117803669,0.007343421512266481,0.09783918382324173,0.029142131894919567,0.061916073404916984,0.30909038735242456,0.1986654332715533,0.04935008377339891,0.09428250218487881
ALB,Albania,1997,0.017570210712524556,0.0020433172023183936,0.10330304416350483,0.05151427281719331,0.22814922364835788,0.11955369331826288,0.42735329758100227,0.0027569487003313757,14.128091650005219,0.11806923022718864,0.025659030052484842,0.47193258561652396,0.015043795695248493,0.20314706181088435,0.02479439342866374,0.07272215330257492,0.023983963490161013,0.12310084684945559,0.005377496926242705,0.10367102232750786,0.054805975350566756,0.06890908533273354,0.30711995304336664,0.19856654950739475,0.058443096348660926,0.09112787691615332
ALB,Albania,1998,0.017631818119266503,0.0023086822102891123,0.10102288998753864,0.05151548607839959,0.2106629452060992,0.1360521724700025,0.4829703553230093,0.01064348677251708,13.320156285682241,0.1266761231159259,0.02915447706177364,0.46115279300018563,0.018305398268949283,0.20284406622075063,0.02735545104494199,0.08601717304460045,0.028932124238951154,0.12659013364276925,0.004831198356013308,0.10373125666517806,0.07814062934724535,0.07569130719463364,0.30520386690210555,0.19856654950739475,0.06759612520370333,0.12301252189438566
ALB,Albania,1999,0.017699492463629517,0.0027290350321807037,0.10220852670546239,0.05150329264791107,0.20169073926365833,0.17519064678431964,0.4392588196934424,0.0243455273223317,12.428314843200026,0.1654992368573173,0.03466980075125446,0.454389594840471,0.02977110747062694,0.20236335088152804,0.040149945726831456,0.10006659707979483,0.04812083539680194,0.12046757917311184,0.004174861242589916,0.10379144113948952,0.10224305050107793,0.08299689918974303,0.3030996968237116,0.19891186725415974,0.0767767957078265,0.1556477564324586
ALB,Albania,2000,0.01773634127735078,0.002983975439911225,0.10495432092819353,0.05150988443274067,0.20430552002356858,0.25920930839154427,0.3906933632137484,0.01436580841535284,12.62664929048908,0.1662198390928125,0.037973056369445805,0.46203190701349395,0.031856584232678495,0.201855713089357,0.05831603946216879,0.11074341837199259,0.05855138054704185,0.1413932223539525,0.004686367211953918,0.10385157579831235,0.12971200485738665,0.09115615671578073,0.30057858146769195,0.19871480859199028,0.08601740265565894,0.17558828136757806
ALB,Albania,2001,0.017738935773407034,0.003308655853536377,0.1082116765220732,0.051509670631116194,0.2024530344501677,0.33446819745938555,0.37946451932387737,0.01825148794455803,11.813771237340763,0.17023579281482096,0.04226401541475503,0.47410187985380486,0.03261826025306143,0.20117549891932954,0.08267132938164107,0.12306539447608837,0.0622129245895902,0.14508093547650286,0.004429807468506906,0.10391166068946436,0.1585545904175248,0.106469963236736,0.2971698296715947,0.1985170409670234,0.09722261520954596,0.19919215728736994
ALB,Albania,2002,0.01771914029174869,0.003500546443144428,0.10961728665387648,0.051506219722810546,0.20960748967399606,0.3778029358078615,0.3608562256185941,0.018781093423016988,11.425233007410071,0.1666036888861267,0.044849174902456546,0.4801674853939591,0.03774006525405396,0.20061977600768052,0.10498951542229251,0.1299572588058292,0.06105962924108756,0.14977975299427634,0.004405169645325413,0.10397169586071107,0.19041544414844436,0.1231642062827314,0.2931249931939812,0.1988626688853356,0.11442080496795469,0.2197149088789125
ALB,Albania,2003,0.017673172274319554,0.00374453157607251,0.11008783605702024,0.05147338226150734,0.21785806149625667,0.4181636318154934,0.3275269792070535,0.02422351016032746,11.136862045979614,0.1615686248069258,0.04819298755762377,0.4907945534920383,0.041245617180237636,0.2001656239822767,0.1148609079043178,0.1403852695881743,0.06076575467269502,0.1470800798449812,0.00462522801137323,0.10310659344948678,0.2246627910227377,0.14102141128555623,0.2883989332629531,0.1988626688853356,0.13169981390851876,0.24399683717804152
ALB,Albania,2004,0.017599187800238884,0.0040007842801588105,0.11070270439234729,0.051386423522570994,0.21735823226724782,0.49396621474215036,0.31450253242987786,0.03217965166464884,10.5510963453716,0.1587583543648143,0.051787260625128756,0.49988548853350645,0.04308239884488024,0.199667174711228,0.12669342731121674,0.15033373734615704,0.06479992854019995,0.14442616987643758,0.004333661261804937,0.10223114855200754,0.2594891081459864,0.1595675627804108,0.28309044390908694,0.19841789032760812,0.1490596359246524,0.2615640427940764
ALB,Albania,2005,0.017497207948768752,0.004271099768216238,0.10997401606031253,0.051364009308712426,0.21833862400289872,0.5472428669781663,0.2795412684260408,0.03371848190700916,10.279261139658159,0.1624810021765438,0.05566764723234884,0.5053965727276964,0.04122714484882334,0.19912548611956787,0.14160482191322538,0.15859940334100298,0.0670781194325044,0.150307662881061,0.004355297135138725,0.1013452174820733,0.29386231100316074,0.1785912406101448,0.27724477789858015,0.19781922640187835,0.16643593616393534,0.29725480357394934
ALB,Albania,2006,0.017362865131858037,0.004574978743479634,0.10580962263670346,0.05134864127179542,0.21308232587803694,0.6071993548970025,0.2554325248948177,0.036976714016871186,10.140884180142695,0.16560558800485367,0.06011696381744971,0.5120206081172093,0.04128007815941601,0.19848093536375497,0.16182626993821156,0.1659357927647131,0.07313571955442913,0.15253400396965264,0.004232384596097396,0.1004486542778062,0.32855151364955676,0.20368352854366592,0.2699577679439293,0.19665352548448636,0.18386101360458523,0.32267886741448015
ALB,Albania,2007,0.01719869276267222,0.004900264167397452,0.10261008908052649,0.051262436965841866,0.22362688347398701,0.5970382040836025,0.2506123979693517,0.0441444164096329,9.2435569026806,0.17046073600616898,0.06498513906110982,0.5184138994158495,0.043183380983946855,0.19801007548856897,0.1750047160065815,0.17152166821640016,0.0809813465232619,0.1627333245487578,0.0045123190250456165,0.09954131066116478,0.357271807044537,0.22972291753828403,0.2625237344797472,0.1956199674135458,0.20131888869680944,0.3558988526828574
ALB,Albania,2008,0.01702119137291164,0.005330932416722166,0.10341663071561524,0.05115531731775395,0.22601604020616398,0.6057799945110492,0.2395015176408778,0.04450965570453879,9.088120126178092,0.1716994843195096,0.07128929125892994,0.4917735581090369,0.0430142165577226,0.1974250807769788,0.19823609825782376,0.17292272943563763,0.07338432327657886,0.15803330928907727,0.004473455413797008,0.10133643298556633,0.3814345540276721,0.25682626261047004,0.25483407597950836,0.17820311241396797,0.21879363489585033,0.3783773391853442
ALB,Albania,2009,0.01685294631526139,0.0055373872831115355,0.10554601176257677,0.051317705660650505,0.21209250117503883,0.5925440991149362,0.24735092511683202,0.03293716356059696,10.033406021522351,0.17559768889454425,0.0747172468217219,0.45203339197611037,0.044717901084751766,0.19700684487322254,0.2584548577887712,0.14213383304567695,0.07321914460940324,0.1539842378240511,0.004223584971429139,0.10308943689836753,0.4015959015808709,0.28501291519785893,0.2468705187867795,0.18225885106005751,0.23618924703574265,0.3973118629002159
ALB,Albania,2010,0.016710605402007923,0.005772724446563499,0.1071967714189573,0.05139443204887385,0.2034289499027242,0.4844231836849768,0.2530751499216389,0.04523705010674957,10.471403731207538,0.18646877623963112,0.07841777121033544,0.4505010521691563,0.0474017101140016,0.19555240279990843,0.27651077959897474,0.16792735382427806,0.08031194810831968,0.15162359516984714,0.00452693145234332,0.10480146429006004,0.4177380657609044,0.3142088372956584,0.23871944321750072,0.1849175731322115,0.2536021892213523,0.44350423770675695
ALB,Albania,2011,0.0165999285276124,0.00594000708249797,0.10830922112911338,0.051372292764136726,0.2113188204691169,0.47567826690811393,0.2435020584302343,0.05637445870704761,9.889804534408873,0.18656472195070684,0.08111095315878382,0.4634380543028622,0.05185625451502732,0.19790704975449513,0.22866668488197217,0.13709069683401115,0.08342084408119184,0.15773592822729904,0.004207179247419738,0.10647362195745184,0.4566485605143081,0.33823721277177027,0.22604689209681686,0.18102084209235111,0.2709526037148508,0.5188000712787428
ALB,Albania,2012,0.016517272885169434,0.006035402068226381,0.11021216676040392,0.051420072105924024,0.2104411834400006,0.4368489582983891,0.22732739493313067,0.05705939657854076,10.396840352790727,0.18768444065262951,0.0827552961393284,0.485369078620392,0.047590723298109955,0.1982949484168746,0.1842475329674833,0.15623107005118902,0.08268082527929771,0.14976690036734017,0.0040089607826943145,0.10810698280834959,0.4878404069093072,0.36264857625034935,0.21336842842606812,0.18036019436457257,0.2882727937209342,0.563597503509322
ALB,Albania,2013,0.01645846268319895,0.006103750968805796,0.11293209233354172,0.0514055675837232,0.22027800036972114,0.43429069803453507,0.2383325994079216,0.06921403285404315,10.298222016413309,0.1712106359367259,0.08393620189325822,0.45414049276786056,0.04966570583200435,0.1971110333236672,0.17304300487808627,0.20030351129952167,0.08262917671873476,0.14859527276691462,0.003887366517993927,0.10942522155023737,0.5102462657987981,0.3879636919018602,0.2012689352872047,0.1950961089197481,0.30516366309538834,0.5925638146542845
ALB,Albania,2014,0.01641572637922165,0.006225901231120677,0.11549000485347852,0.051404397664471184,0.21697618481417827,0.42863723176404267,0.24045591438449818,0.06323691809282611,10.294617956361371,0.17878337544845596,0.0857200310198857,0.4580261437077916,0.05380358272528831,0.19569223189331575,0.19711767892350424,0.22270315298712115,0.08089459225076905,0.14904916587730493,0.004089063269410216,0.1107183616008244,0.5241920404190111,0.41525892026458266,0.18988062084605412,0.20555865503805054,0.32170618352904506,0.6134721695133833
ALB,Albania,2015,0.016382642625286423,0.006381145499420072,0.116222505341858,0.05148345261258948,0.21339923358594953,0.40046419840468245,0.23344480694520522,0.05325719005126355,11.159715093022998,0.1791446905364446,0.08787089504037068,0.4888190348428707,0.05253886576704918,0.19491295862377273,0.22308961391447488,0.22375084951013066,0.07851434434331446,0.14383154889119643,0.003932135174454558,0.11198695553275068,0.5306906777400316,0.44520593594708746,0.1791242079246267,0.20164470082646538,0.3378374887662633,0.6176756331398708
ALB,Albania,2016,0.01635935911723073,0.006617813015791361,0.11675322268932298,0.05147922935287859,0.2114433465105138,0.40056011948529213,0.24111641342665097,0.05410549432585812,10.794532536814527,0.18475660338660232,0.09098901518301647,0.5361478658237196,0.05129343376903859,0.1938608237939465,0.2428749865675792,0.23491497654852767,0.0827794320118282,0.14641308164571012,0.0037343732547172803,0.11323154211848752,0.5279482618343878,0.4675199142946829,0.17321511515794902,0.19267870341599636,0.3535745468449476,0.6176756331398708
ALB,Albania,2017,0.01634639204817753,0.006897596512822638,0.11784883609817569,0.05146534304310885,0.21211563786511511,0.40212188168639057,0.24122882383690422,0.05778400422681764,10.370454290400463,0.18851241798862936,0.09456857410376242,0.5719637710979231,0.05760478990392075,0.19203179667007395,0.2428749865675792,0.2771301822978716,0.0889078361544328,0.14795495726609093,0.004073583374476448,0.11445264671556879,0.5268736488067071,0.49293200914404295,0.16548727776405217,0.18193522695882547,0.36890237953599114,0.6261043404695477
