"Data Source","World Development Indicators",

"Last Updated Date","2021-10-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Belarus","BLR","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.0099983215332","48.1100006103516","48.5800018310547","49.0200004577637","49.3699989318848","49.8899993896484","50.5200004577637","51.1399993896484","51.7099990844727","52.3199996948242","53.1300010681152","53.689998626709","54.2999992370605","54.8199996948242","55.3400001525879","55.7099990844727","56.0900001525879","56.3800010681152","56.6800003051758","57.0999984741211","57.439998626709","57.8899993896484","58.2200012207031","58.6199989318848","59.2299995422363","58.75","58.5400009155273","58.060001373291","58.560001373291","",
"Belize","BLZ","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.5800018310547","55.9000015258789","56.0999984741211","57.3600006103516","55.0400009155273","54.3600006103516","51.8400001525879","56.9900016784668","55.5499992370605","56.5999984741211","57.8899993896484","59.1399993896484","60.4099998474121","61.4900016784668","62.560001373291","62.9300003051758","63.4000015258789","63.7299995422363","64.2300033569336","64.6900024414063","65.0400009155273","65.4199981689453","65.7699966430664","66.1500015258789","66.5","65.7300033569336","66.8899993896484","67.4000015258789","67.6100006103516","",
"Bermuda","BMU","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.3899993896484","38.5699996948242","38.8199996948242","39.0999984741211","39.439998626709","39.8300018310547","40.1399993896484","40.4599990844727","41.1399993896484","42.439998626709","40.0999984741211","39.8600006103516","44.4000015258789","44.4000015258789","41.9900016784668","43.0400009155273","44.2299995422363","48.7000007629395","49.2099990844727","49.2700004577637","49.2799987792969","51.6100006103516","50.939998626709","48.5200004577637","49.6199989318848","49.5299987792969","49.4900016784668","49.4500007629395","50.0499992370605","",
"Brazil","BRA","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.939998626709","57.2000007629395","57.7099990844727","58.2799987792969","59.0999984741211","60.0499992370605","60.2599983215332","61","61.25","61.6800003051758","62.0099983215332","61.4599990844727","61.8300018310547","61.2400016784668","61.4199981689453","62.4500007629395","62.8300018310547","62.9199981689453","63.8699989318848","64.7799987792969","65.6999969482422","65.5100021362305","65.8899993896484","66.7699966430664","67.620002746582","68.9800033569336","70.0699996948242","70.6100006103516","70.9400024414063","",
"Barbados","BRB","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.3600006103516","74.0899963378906","75.370002746582","75.8300018310547","75.7900009155273","76.1600036621094","75.4499969482422","74.6900024414063","74.2799987792969","75.1500015258789","76.1699981689453","77.2200012207031","77.8300018310547","79.2200012207031","79.4199981689453","79.7399978637695","79.8199996948242","79.5999984741211","79.1399993896484","78.3199996948242","78.1800003051758","78.6900024414063","78.3300018310547","77.8499984741211","77.75","77.8300018310547","77.9000015258789","78.129997253418","78.4199981689453","",
"Brunei Darussalam","BRN","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.8199996948242","73.7099990844727","73.5899963378906","73.8099975585938","73.5100021362305","74.0899963378906","74.4300003051758","74.2799987792969","75.5699996948242","76.2799987792969","76.1999969482422","76.7799987792969","77.4199981689453","77.879997253418","78.5500030517578","78.9599990844727","78.870002746582","79.620002746582","79.3000030517578","79.7900009155273","80.3899993896484","80.6100006103516","80.6100006103516","80.8199996948242","81.3399963378906","82.0100021362305","82.5100021362305","79.5400009155273","77.2799987792969","",
"Bhutan","BTN","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.2999992370605","24.4699993133545","24.6399993896484","24.8400001525879","25.0499992370605","25.3899993896484","25.6599998474121","25.8999996185303","26.1900005340576","26.6000003814697","26.9899997711182","27.4400005340576","27.9400005340576","28.4599990844727","29.0499992370605","29.6499996185303","30.5200004577637","31.4400005340576","32.5499992370605","33.7700004577637","30.6499996185303","31.7399997711182","32.7000007629395","32.5200004577637","32.3499984741211","32.8400001525879","33.2700004577637","33.6599998474121","34.060001373291","",
"Botswana","BWA","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.6399993896484","58.7000007629395","58.689998626709","58.5999984741211","58.7700004577637","59.1300010681152","58.4000015258789","56.9900016784668","58.0400009155273","58.8800010681152","57.8800010681152","57.060001373291","56.1399993896484","56.2999992370605","56.4799995422363","56.7099990844727","56.7900009155273","56.8199996948242","56.7999992370605","57.3499984741211","57.8800010681152","58.3699989318848","59.1199989318848","59.7000007629395","60.0900001525879","60.7000007629395","61.2599983215332","61.8899993896484","62.4900016784668","",
"Central African Republic","CAF","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.1000003814697","15.0600004196167","15.1199998855591","15.2799997329712","15.4899997711182","15.4899997711182","15.7399997711182","15.9899997711182","16.2399997711182","16.3099994659424","16.6700000762939","17.0200004577637","16.9799995422363","17.4400005340576","17.6900005340576","18.1100006103516","18.5300006866455","18.8500003814697","19.5200004577637","20.0699996948242","20.6599998474121","21.3400001525879","20.5200004577637","20.9599990844727","21.6100006103516","22.25","22.8500003814697","23.3999996185303","23.8899993896484","",
"Canada","CAN","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.629997253418","73.370002746582","74.0100021362305","73.9800033569336","73.9199981689453","74.1399993896484","73.9400024414063","73.8899993896484","74.0699996948242","74.1900024414063","74.7799987792969","74.6500015258789","74.9199981689453","74.9300003051758","75.1900024414063","75.7799987792969","76.3300018310547","76.5999984741211","77.7600021362305","78.0400009155273","77.9300003051758","77.7799987792969","77.9000015258789","78.1100006103516","78.4300003051758","78.75","78.9499969482422","78.9400024414063","79.2399978637695","",
"Central Europe and the Baltics","CEB","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.1884753157124","41.1560572645718","41.7130576924889","42.6152559837447","43.5992414878384","44.7079491088135","44.8945268915263","45.6296642924965","46.6113545886965","47.4512577089223","47.9198106476359","49.6349818293823","50.5623078674985","51.4833205449912","52.0749100037289","52.853509828885","53.1080197509388","53.2840409516405","54.8487877529173","55.5755695144182","55.8435490871567","56.2563020065938","56.8361629116326","57.1104841066331","57.7921573325326","58.1406825954375","58.114874136855","58.4592938447727","58.8370767076677","",
"Switzerland","CHE","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.4899978637695","67.75","68.2300033569336","68.1999969482422","67.129997253418","69.129997253418","70","70.2399978637695","70.5299987792969","70.1500015258789","71.1999969482422","72.3099975585938","73.3300018310547","73.8099975585938","73.6399993896484","73.5400009155273","73.4499969482422","73.5299987792969","74.6100006103516","74.0800018310547","74.2099990844727","74.8600006103516","74.6800003051758","75.129997253418","75.8099975585938","76.0500030517578","76.379997253418","76.5100021362305","77.0699996948242","",
"Channel Islands","CHI","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.689998626709","57.9599990844727","58.2000007629395","58.3899993896484","58.689998626709","59.0400009155273","59.3899993896484","59.7900009155273","60.2000007629395","60.5","61.3899993896484","62.2400016784668","63.1399993896484","63.7999992370605","64.3600006103516","64.7300033569336","65.0899963378906","65.9300003051758","67.1399993896484","67.75","68.3499984741211","68.9300003051758","69.4499969482422","69.9100036621094","70.4199981689453","70.9800033569336","71.5500030517578","72.1500015258789","72.7300033569336","",
"Chile","CHL","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.6100006103516","55.5099983215332","56.2200012207031","57.7299995422363","58.2400016784668","58","58.2900009155273","60.0299987792969","62.1500015258789","62.1699981689453","62.4799995422363","62.6399993896484","63","63.0400009155273","63.8899993896484","63.8600006103516","64.3099975585938","64.7399978637695","65.7399978637695","66.4400024414063","66.3600006103516","66.1900024414063","66.6500015258789","67.1100006103516","67.3399963378906","67.5100021362305","68.0100021362305","68.4599990844727","68.7799987792969","",
"China","CHN","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.8999996185303","19.7999992370605","21.2000007629395","23","24.7999992370605","26","26.3999996185303","26.7000007629395","26.8999996185303","27.4899997711182","27.6900005340576","28.5900001525879","29.2999992370605","30.6000003814697","31.3999996185303","32.2000007629395","32.4000015258789","33.2000007629395","34.0999984741211","34.5999984741211","35.7000007629395","36.0999984741211","38.5","40.5999984741211","42.2299995422363","43.5","44.9099998474121","45.6100006103516","47.25","",
"Cote d'Ivoire","CIV","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.810001373291","33.9000015258789","34.0099983215332","34.1599998474121","34.5","34.9099998474121","35.189998626709","35.6399993896484","35.9900016784668","36.2200012207031","36.7200012207031","37.0699996948242","37.439998626709","37.9599990844727","38.5200004577637","39.0699996948242","39.5900001525879","40.1800003051758","40.75","41.2900009155273","41.3499984741211","42.2599983215332","43.0099983215332","43.7000007629395","44.4000015258789","45","45.5900001525879","46.2599983215332","46.9900016784668","",
"Cameroon","CMR","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.0300006866455","22.0599994659424","21.9799995422363","22.1200008392334","22.3199996948242","22.5599994659424","22.8600006103516","23.1599998474121","23.5","23.8500003814697","24.3199996948242","24.9899997711182","25.7199993133545","26.6100006103516","27.2999992370605","28.1000003814697","29","30.2399997711182","31.4099998474121","32.7099990844727","34.0499992370605","35.439998626709","36.9000015258789","38.310001373291","39.189998626709","39.9599990844727","40.6699981689453","41.4099998474121","42.0900001525879","",
"Congo, Dem. Rep.","COD","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.7000007629395","18.6000003814697","18.4599990844727","18.4300003051758","18.5200004577637","18.5799999237061","18.5400009155273","18.6299991607666","18.6200008392334","18.4599990844727","18.4699993133545","18.7199993133545","19.1000003814697","19.5200004577637","19.9200000762939","20.2800006866455","20.6700000762939","21.0799999237061","21.3099994659424","21.7800006866455","22.2299995422363","22.7000007629395","23.25","23.8500003814697","24.3400001525879","24.6100006103516","24.9599990844727","25.4500007629395","25.8600006103516","",
"Congo, Rep.","COG","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.0900001525879","31.3199996948242","31.4699993133545","31.5100002288818","31.8299999237061","32.2200012207031","32.4599990844727","32.8499984741211","33.0400009155273","33.7999992370605","34.3300018310547","34.9099998474121","35.2700004577637","35.8300018310547","36.6199989318848","37.2799987792969","37.439998626709","38.0699996948242","38.7299995422363","39.6599998474121","40.2200012207031","40.8800010681152","41.5299987792969","42.3899993896484","42.9700012207031","43.2999992370605","43.7400016784668","44.4599990844727","44.9900016784668","",
"Colombia","COL","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.5200004577637","56.7299995422363","56.939998626709","57.2200012207031","57.5099983215332","57.8600006103516","58.2599983215332","58.5999984741211","58.8800010681152","59.0099983215332","59.3800010681152","59.6100006103516","59.8800010681152","60.2000007629395","60.4199981689453","60.7700004577637","61.1199989318848","61.310001373291","61.560001373291","61.6199989318848","61.5299987792969","61.9300003051758","63.7599983215332","63.9900016784668","64.1699981689453","64.5800018310547","64.0500030517578","63.2999992370605","64.1100006103516","",
